2022-12-21 14:23:52.270444, 25, 17
2022-12-21 14:24:26.901486, 25, 17
2022-12-21 14:25:01.527938, 25, 17
2022-12-21 14:25:36.167436, 25, 17
2022-12-21 14:26:10.798498, 25, 17
2022-12-21 14:26:45.449442, 25, 17
2022-12-21 14:27:20.092505, 25, 17
2022-12-21 14:27:54.743417, 25, 17
2022-12-21 14:28:29.385331, 25, 17
2022-12-21 14:29:04.019691, 25, 17
2022-12-21 14:30:14.316757, 25, 17
2022-12-21 14:30:48.954672, 25, 17
2022-12-21 14:31:23.596570, 25, 17
2022-12-21 14:31:58.239279, 25, 17
2022-12-21 14:32:32.884291, 25, 17
2022-12-21 14:33:07.531716, 25, 17
2022-12-21 14:33:42.150595, 25, 17
2022-12-21 14:34:16.805565, 25, 17
2022-12-21 14:34:51.468775, 25, 17
2022-12-21 14:35:26.113539, 25, 17
2022-12-21 14:36:00.767466, 25, 17
2022-12-21 14:36:35.410552, 25, 17
2022-12-21 14:37:10.072605, 25, 17
2022-12-21 14:37:44.738375, 26, 17
2022-12-21 14:38:19.388155, 26, 17
2022-12-21 14:38:54.035910, 26, 17
2022-12-21 14:39:28.638798, 25, 17
2022-12-21 14:40:03.305124, 25, 17
2022-12-21 14:40:37.958962, 25, 17
2022-12-21 14:41:12.609202, 25, 17
2022-12-21 14:41:47.252497, 24, 17
2022-12-21 14:42:57.545367, 23, 17
2022-12-21 14:43:32.231470, 22, 17
2022-12-21 14:44:06.865848, 22, 17
2022-12-21 14:44:41.531134, 22, 17
2022-12-21 14:45:16.182256, 22, 17
2022-12-21 14:45:50.854421, 23, 17
2022-12-21 14:46:25.495137, 22, 17
2022-12-21 14:47:00.157473, 21, 17
2022-12-21 14:47:34.823546, 20, 18
2022-12-21 14:48:09.470687, 19, 18
2022-12-21 14:48:44.158971, 18, 18
2022-12-21 14:49:18.805187, 17, 18
2022-12-21 14:49:53.483570, 15, 19
2022-12-21 14:51:03.792984, 14, 23
2022-12-21 14:51:38.444474, 13, 29
2022-12-21 14:52:13.091294, 12, 34
2022-12-21 14:52:47.731886, 12, 37
2022-12-21 14:53:22.399309, 11, 40
2022-12-21 14:53:57.075909, 11, 43
2022-12-21 14:54:31.752373, 10, 47
2022-12-21 14:55:06.409708, 10, 50
2022-12-21 14:55:41.078295, 10, 52
2022-12-21 14:56:15.753090, 9, 53
2022-12-21 14:57:26.087180, 7, 60
2022-12-21 14:58:00.780292, 6, 62
2022-12-21 14:58:35.434903, 5, 67
2022-12-21 14:59:10.097164, 4, 69
2022-12-21 14:59:44.767104, 3, 71
2022-12-21 15:00:19.440340, 2, 73
2022-12-21 15:00:54.082959, 1, 73
2022-12-21 15:01:28.726221, 0, 76
2022-12-21 15:02:03.364149, 0, 76
2022-12-21 15:02:38.012911, 0, 77
2022-12-21 15:03:12.665374, 1, 77
2022-12-21 15:03:47.333509, 1, 77
2022-12-21 15:04:57.705364, 2, 77
2022-12-21 15:05:32.343010, 3, 78
2022-12-21 15:06:07.044647, 3, 78
